customer_id;customer_name;email;phone;country;city;registration_date;customer_segment;birth_date;is_active
4013;Клиент 4013;customer4013@example.com;+79231367345;Украина;Екатеринбург;2025-08-25;Стандарт;1971-12-27;0
4014;Клиент 4014;customer4014@example.com;+79245807044;Россия;Казань;2024-05-16;Стандарт;1984-05-22;0
4015;Клиент 4015;customer4015@example.com;+79329439260;Казахстан;Нижний Новгород;2023-01-31;Премиум;1987-07-18;1
4016;Клиент 4016;customer4016@example.com;+79435189203;Беларусь;Челябинск;2024-01-10;Стандарт;1969-01-10;1
4017;Клиент 4017;customer4017@example.com;+79472413821;Беларусь;Ростов-на-Дону;2022-11-19;Стандарт;1975-03-04;0
4018;Клиент 4018;customer4018@example.com;+79411500579;Беларусь;Казань;2025-08-01;Стандарт;1985-04-17;1
4019;Клиент 4019;customer4019@example.com;+79347214300;Россия;Новосибирск;2025-07-02;Премиум;1995-12-13;1
4020;Клиент 4020;customer4020@example.com;+79306867840;Беларусь;Самара;2024-04-14;Экономный;2000-06-20;0
4021;Клиент 4021;customer4021@example.com;+79403781633;Украина;Ростов-на-Дону;2025-03-05;Экономный;1976-05-03;0
4022;Клиент 4022;customer4022@example.com;+79560186558;Украина;Новосибирск;2024-11-04;Премиум;1979-03-01;1
4023;Клиент 4023;customer4023@example.com;+79381829611;Беларусь;Ростов-на-Дону;2022-12-30;Стандарт;1996-01-15;1
4024;Клиент 4024;customer4024@example.com;+79535264818;Россия;Челябинск;2022-10-01;Стандарт;1991-09-20;0
4025;Клиент 4025;customer4025@example.com;+79766722545;Беларусь;Москва;2023-12-08;Экономный;1965-10-18;1
4026;Клиент 4026;customer4026@example.com;+79065999883;Казахстан;Ростов-на-Дону;2024-05-24;Премиум;1999-11-01;1
4027;Клиент 4027;customer4027@example.com;+79123980291;Россия;Екатеринбург;2024-10-12;Экономный;1993-08-30;1
4028;Клиент 4028;customer4028@example.com;+79195165035;Казахстан;Новосибирск;2022-10-19;Стандарт;1973-05-24;1
4029;Клиент 4029;customer4029@example.com;+79036280997;Казахстан;Москва;2023-09-16;Стандарт;2003-08-26;1
4030;Клиент 4030;customer4030@example.com;+79530963988;Беларусь;Челябинск;2024-08-01;Стандарт;1972-01-01;1
4031;Клиент 4031;customer4031@example.com;+79650199241;Украина;Казань;2024-02-10;Стандарт;1960-06-28;1
4032;Клиент 4032;customer4032@example.com;+79015794477;Беларусь;Нижний Новгород;2024-06-23;Экономный;1986-03-24;1
4033;Клиент 4033;customer4033@example.com;+79031833755;Казахстан;Омск;2022-11-24;Экономный;1970-02-26;0
4034;Клиент 4034;customer4034@example.com;+79832911675;Россия;Ростов-на-Дону;2022-11-02;Стандарт;1965-02-19;1
4035;Клиент 4035;customer4035@example.com;+79754383984;Украина;Санкт-Петербург;2024-09-18;Стандарт;1977-09-01;1
4036;Клиент 4036;customer4036@example.com;+79003422094;Беларусь;Омск;2025-01-04;Премиум;1970-08-19;1
4037;Клиент 4037;customer4037@example.com;+79442572418;Беларусь;Самара;2024-12-02;Стандарт;1970-01-11;1
4038;Клиент 4038;customer4038@example.com;+79272199899;Беларусь;Челябинск;2024-09-04;Стандарт;2004-07-11;1
4039;Клиент 4039;customer4039@example.com;+79742215806;Узбекистан;Омск;2023-09-29;Экономный;1996-12-18;1
4040;Клиент 4040;customer4040@example.com;+79690080413;Украина;Санкт-Петербург;2025-03-30;Премиум;1973-09-22;0
4041;Клиент 4041;customer4041@example.com;+79526718668;Россия;Челябинск;2023-04-03;Премиум;1966-12-13;1
4042;Клиент 4042;customer4042@example.com;+79496359732;Узбекистан;Новосибирск;2024-10-02;Стандарт;1962-08-06;1
4043;Клиент 4043;customer4043@example.com;+79598202636;Беларусь;Челябинск;2025-04-30;Стандарт;1995-08-10;0
4044;Клиент 4044;customer4044@example.com;+79618130173;Казахстан;Москва;2023-03-14;Премиум;1967-11-01;1
4045;Клиент 4045;customer4045@example.com;+79887166652;Украина;Санкт-Петербург;2023-10-22;Экономный;1986-10-12;1
4046;Клиент 4046;customer4046@example.com;+79519740226;Казахстан;Челябинск;2024-06-04;Стандарт;2004-10-10;0
4047;Клиент 4047;customer4047@example.com;+79850827597;Россия;Казань;2025-05-07;Экономный;1991-09-07;1
4048;Клиент 4048;customer4048@example.com;+79213646913;Россия;Челябинск;2025-04-13;Премиум;1992-11-30;1
4049;Клиент 4049;customer4049@example.com;+79234416458;Узбекистан;Москва;2023-11-02;Стандарт;1962-02-23;1
4050;Клиент 4050;customer4050@example.com;+79385744616;Казахстан;Москва;2024-05-23;Стандарт;2006-07-14;1
4051;Клиент 4051;customer4051@example.com;+79236506304;Казахстан;Ростов-на-Дону;2023-02-09;Экономный;1959-12-20;0
4052;Клиент 4052;customer4052@example.com;+79800892178;Россия;Санкт-Петербург;2024-12-05;Стандарт;2003-04-06;1
4053;Клиент 4053;customer4053@example.com;+79520749313;Узбекистан;Челябинск;2023-03-16;Премиум;2003-01-28;1
4054;Клиент 4054;customer4054@example.com;+79640227979;Беларусь;Челябинск;2022-10-08;Стандарт;2006-02-14;1
4055;Клиент 4055;customer4055@example.com;+79343567714;Украина;Новосибирск;2025-05-24;Стандарт;1988-12-07;1
4056;Клиент 4056;customer4056@example.com;+79701865701;Казахстан;Казань;2025-02-06;Экономный;1998-10-04;0
4057;Клиент 4057;customer4057@example.com;+79773003130;Узбекистан;Челябинск;2023-07-27;Стандарт;1998-01-04;0
4058;Клиент 4058;customer4058@example.com;+79012680850;Узбекистан;Москва;2024-10-23;Премиум;1983-03-31;1
4059;Клиент 4059;customer4059@example.com;+79027506323;Казахстан;Самара;2025-03-19;Премиум;1983-10-27;1
4060;Клиент 4060;customer4060@example.com;+79272966836;Украина;Челябинск;2023-05-22;Стандарт;2005-12-22;0
4061;Клиент 4061;customer4061@example.com;+79640503710;Узбекистан;Самара;2023-12-12;Стандарт;2001-10-21;1
4062;Клиент 4062;customer4062@example.com;+79253262244;Беларусь;Новосибирск;2024-07-26;Экономный;1984-05-18;0
4063;Клиент 4063;customer4063@example.com;+79480724650;Казахстан;Челябинск;2023-12-17;Стандарт;1995-05-04;0
4064;Клиент 4064;customer4064@example.com;+79570678737;Казахстан;Нижний Новгород;2023-01-23;Стандарт;1995-04-07;1
4065;Клиент 4065;customer4065@example.com;+79441186338;Беларусь;Омск;2023-08-13;Премиум;1995-09-12;1
4066;Клиент 4066;customer4066@example.com;+79114986358;Украина;Казань;2025-07-21;Экономный;1965-05-07;1
4067;Клиент 4067;customer4067@example.com;+79973290923;Россия;Нижний Новгород;2023-05-28;Экономный;2001-11-07;1
4068;Клиент 4068;customer4068@example.com;+79190884961;Украина;Санкт-Петербург;2024-09-02;Премиум;1978-12-24;0
4069;Клиент 4069;customer4069@example.com;+79985224861;Узбекистан;Казань;2024-07-01;Премиум;1985-05-30;1
4070;Клиент 4070;customer4070@example.com;+79495246526;Украина;Екатеринбург;2025-06-13;Экономный;2000-03-13;0
4071;Клиент 4071;customer4071@example.com;+79725198876;Казахстан;Москва;2023-08-01;Премиум;1985-07-05;0
4072;Клиент 4072;customer4072@example.com;+79902260771;Узбекистан;Омск;2023-04-21;Стандарт;2002-09-07;1
4073;Клиент 4073;customer4073@example.com;+79796867587;Узбекистан;Самара;2025-03-22;Экономный;1965-08-22;1
4074;Клиент 4074;customer4074@example.com;+79618013496;Узбекистан;Екатеринбург;2025-04-19;Экономный;1972-06-28;1
4075;Клиент 4075;customer4075@example.com;+79743840755;Украина;Омск;2024-03-22;Стандарт;1969-04-19;1
4076;Клиент 4076;customer4076@example.com;+79300911349;Россия;Москва;2024-01-11;Экономный;1963-06-20;1
4077;Клиент 4077;customer4077@example.com;+79839081897;Россия;Нижний Новгород;2022-12-13;Экономный;1996-09-12;1
4078;Клиент 4078;customer4078@example.com;+79374841366;Казахстан;Екатеринбург;2024-04-17;Премиум;1986-10-30;0
4079;Клиент 4079;customer4079@example.com;+79694396785;Россия;Челябинск;2024-01-25;Экономный;1960-07-16;1
4080;Клиент 4080;customer4080@example.com;+79973819793;Узбекистан;Новосибирск;2023-08-24;Стандарт;2004-08-13;1
4081;Клиент 4081;customer4081@example.com;+79264652507;Казахстан;Казань;2023-01-21;Стандарт;1989-12-13;0
4082;Клиент 4082;customer4082@example.com;+79159289456;Россия;Санкт-Петербург;2025-06-12;Премиум;1980-02-09;1
4083;Клиент 4083;customer4083@example.com;+79538560755;Казахстан;Новосибирск;2022-09-26;Стандарт;1968-08-08;1
4084;Клиент 4084;customer4084@example.com;+79227611294;Узбекистан;Санкт-Петербург;2024-05-21;Стандарт;1995-02-16;0
4085;Клиент 4085;customer4085@example.com;+79310721772;Россия;Самара;2025-07-25;Экономный;1996-10-03;0
4086;Клиент 4086;customer4086@example.com;+79410778156;Украина;Санкт-Петербург;2022-10-02;Экономный;1962-07-17;1
4087;Клиент 4087;customer4087@example.com;+79841598208;Узбекистан;Нижний Новгород;2024-10-13;Экономный;1964-02-06;1
4088;Клиент 4088;customer4088@example.com;+79948161510;Украина;Новосибирск;2024-01-13;Экономный;1972-10-23;1
4089;Клиент 4089;customer4089@example.com;+79364549351;Казахстан;Казань;2024-05-14;Премиум;1994-09-30;1
4090;Клиент 4090;customer4090@example.com;+79927477039;Украина;Самара;2023-05-08;Стандарт;1988-12-25;1
4091;Клиент 4091;customer4091@example.com;+79123676857;Беларусь;Санкт-Петербург;2024-10-26;Премиум;1967-09-24;1
4092;Клиент 4092;customer4092@example.com;+79273141852;Казахстан;Москва;2023-04-02;Стандарт;1996-06-30;1
4093;Клиент 4093;customer4093@example.com;+79195806250;Казахстан;Ростов-на-Дону;2024-02-03;Экономный;1997-12-06;1
4094;Клиент 4094;customer4094@example.com;+79946442247;Беларусь;Новосибирск;2025-01-25;Стандарт;2002-03-14;1
4095;Клиент 4095;customer4095@example.com;+79023065279;Украина;Новосибирск;2022-11-12;Премиум;1969-10-21;0
4096;Клиент 4096;customer4096@example.com;+79606524792;Украина;Екатеринбург;2025-03-22;Стандарт;1963-10-07;1
4097;Клиент 4097;customer4097@example.com;+79437281072;Казахстан;Екатеринбург;2025-02-08;Экономный;2000-01-22;1
4098;Клиент 4098;customer4098@example.com;+79651813410;Россия;Санкт-Петербург;2025-07-08;Стандарт;1967-07-18;0
4099;Клиент 4099;customer4099@example.com;+79946920997;Украина;Казань;2025-05-01;Премиум;1975-07-14;1
4100;Клиент 4100;customer4100@example.com;+79426342785;Россия;Екатеринбург;2022-09-11;Стандарт;1989-04-25;1
4101;Клиент 4101;customer4101@example.com;+79784591427;Беларусь;Новосибирск;2023-11-24;Экономный;1971-05-31;1
